pos,White,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican
19600.0,0.8373552369777052,0.004540584664047753,0.03826335391051477,0.05999693893168716,0.0230600479567369,0.01811132085097699,0.0134687005765012,0.005203816131830009
19610.0,0.8374381724542349,0.004538269338636479,0.038243842741318645,0.05996634541838764,0.023048289225434705,0.01810208556422416,0.013461832644944164,0.005201162612819336
19620.0,0.8375210233933031,0.0045359563732735335,0.038224351460170225,0.05993578308954691,0.02303654247999592,0.01809285969114724,0.01345497171397992,0.00519851179858315
19630.0,0.8376037899240997,0.0045336457643522995,0.038204880036676686,0.05990525189750904,0.023024807702103814,0.018083643217360296,0.013448117772910193,0.005195863684988029
19640.0,0.8376864721755511,0.004531337508273509,0.0381854284405071,0.05987475179471514,0.02301308487347895,0.018074436128506694,0.0134412708110585,0.005193218267908966
19650.0,0.8377690702763219,0.004529031601445219,0.038165996641392294,0.05984428273370312,0.02300137397587909,0.01806523841025902,0.013434430817770088,0.005190575543229352
19660.0,0.8378515843548141,0.004526728040282793,0.038146584609124665,0.05981384466710747,0.02298967499109913,0.018056050048319006,0.013427597782411881,0.005187935506840954
19670.0,0.8379340145391694,0.004524426821208886,0.03812719231355803,0.05978343754765899,0.022977987900970973,0.01804687102841747,0.013420771694372426,0.005185298154643892
19680.0,0.8380163609572684,0.004522127940653422,0.038107819724607486,0.059753061328184545,0.022966312687363447,0.018037701336314212,0.013413952543061837,0.005182663482546619
19690.0,0.8380986237367325,0.004519831395053578,0.03808846681224925,0.059722715961606825,0.022954649332182216,0.01802854095779798,0.013407140317911737,0.005180031486465898
19700.0,0.8381808030049236,0.004517537180853764,0.03806913354652048,0.05969240140094412,0.022942997817369675,0.01801938987868636,0.01340033500837521,0.005177402162326785
19710.0,0.8382628988889452,0.004515245294505606,0.038049819897519155,0.05966211759931003,0.022931358124904877,0.018010248084825733,0.013393536603926741,0.0051747755060626045
19720.0,0.8383449115156433,0.004512955732467927,0.03803052583540389,0.05963186450991329,0.022919730236803406,0.01800111556209117,0.013386745094062168,0.005172151513614928
19730.0,0.8384268410116061,0.0045106684912067305,0.0380112513303938,0.05960164208605747,0.022908114135117327,0.017991992296386396,0.013379960468298617,0.005169530180933557
19740.0,0.838508687503166,0.0045083835671951775,0.03799199635276835,0.059571450281140775,0.02289650980193506,0.017982878273643685,0.013373182716174459,0.005166911503976496
19750.0,0.8385904511163992,0.004506100956913574,0.037972760872867196,0.059541289048655764,0.022884917219381296,0.017973773479823808,0.013366411827249253,0.005164295478709939
19760.0,0.8386721319771266,0.00450382065684935,0.037953544861090024,0.05951115834218916,0.02287333636961692,0.017964677900915944,0.013359647791103688,0.005161682101108243
19770.0,0.8387537302109149,0.004501542663497041,0.037934348287896415,0.05948105811542158,0.022861767234838907,0.017955591522937638,0.013352890597339538,0.005159071367153913
19780.0,0.8388352459430767,0.004499266973358273,0.03791517112380567,0.05945098832212729,0.022850209797280217,0.017946514331934685,0.013346140235579597,0.005156463272837571
19790.0,0.8389166792986711,0.004496993582941741,0.0378960133393967,0.05942094891617402,0.02283866403920974,0.0179374463139811,0.013339396695467636,0.005153857814157951
19800.0,0.8389980304025049,0.004494722488763194,0.03787687490530781,0.05939093985152265,0.022827129942932175,0.01792838745517903,0.01333265996666835,0.005151254987121863
19810.0,0.8390792993791328,0.0044924536873454145,0.03785775579223664,0.05936096108222705,0.022815607490787947,0.017919337741658676,0.013325930038867296,0.005148654787744182
19820.0,0.8391604863528581,0.004490187175218203,0.03783865597093991,0.05933101256243378,0.02280409666515312,0.017910297159578224,0.013319206901770849,0.005146057212047828
19830.0,0.8392415914477334,0.00448792294891836,0.037819575412233374,0.05930109424638193,0.02279259744843931,0.017901265695123795,0.013312490545106147,0.0051434622560637385
19840.0,0.8393226147875611,0.004485661004989668,0.03780051408699158,0.0592712060884028,0.022781109823093594,0.01789224333450935,0.013305780958621036,0.005140869915830855
19850.0,0.8394035564958944,0.004483401339982872,0.0377814719661478,0.05924134804291975,0.022769633771598408,0.017883230063976626,0.013299078132084027,0.005138280187396101
19860.0,0.8394844166960375,0.004481143950455667,0.037762449020693825,0.059211520064447916,0.022758169276471476,0.017874225869795077,0.013292382055284225,0.00513569306681436
19870.0,0.8395651955110462,0.004478888832972674,0.037743445221679835,0.05918172210759398,0.022746716320265713,0.017865230738261788,0.013285692718031301,0.005133108550148458
19880.0,0.8396458930637292,0.004476635984105427,0.03772446054021428,0.05915195412705598,0.022735274885569135,0.017856244655701424,0.013279010110155426,0.0051305266334691416
19890.0,0.8397265094766477,0.0044743854004323565,0.037705494947463676,0.059122216077623045,0.022723844955004777,0.017847267608466142,0.013272334221507214,0.00512794731285506
19900.0,0.839807044872117,0.004472137078538767,0.03768654841465253,0.05909250791417517,0.02271242651123059,0.01783829958293553,0.01326566504195769,0.005125370584392744
19910.0,0.8398874993722063,0.004469891015016825,0.03766762091306313,0.05906282959168299,0.02270101953693938,0.01782934056551655,0.013259002561398222,0.005122796444176586
